grid_id,lat,lon,total_vehicles,avg_speed,total_pce_volume,total_crawling,cluster
37.9881_23.727,37.98806824195126,23.726996767653944,1716,13.708975298291625,110721.0,35523,1
37.9881_23.7271,37.9880592392751,23.72707820694464,1253,16.924720250960128,35523.0,11701,1
37.9881_23.7272,37.988072869787175,23.727177450347348,62,21.266804928030908,618.5,195,1
37.9881_23.7273,37.988075827527496,23.727297505319516,16,15.777994437919949,491.5,210,1
37.9881_23.7274,37.98806370177398,23.72739923810881,15,16.73595869457719,442.5,132,1
37.9881_23.7275,37.98805452383968,23.72747713966133,11,18.014481611065285,118.5,0,1
37.9881_23.7277,37.9880826911832,23.727738661173152,1795,4.470281712081237,201664.0,170205,1
37.9881_23.7278,37.98810251500172,23.727766719678364,2898,4.697587556529163,405660.5,339402,1
37.9881_23.728,37.98805558,23.728039366666664,2,6.402575333333333,20.0,0,1
37.9881_23.7281,37.988058499232196,23.72813205147655,50,30.286881251176478,222.5,0,1
37.9881_23.7282,37.98807085833909,23.728219842159717,3411,28.941812090913157,67716.0,11612,1
37.9881_23.7283,37.9881000810751,23.728301197709364,4895,27.754815037790756,185506.5,29826,1
37.9881_23.7284,37.98812763752299,23.728383018143127,3657,25.23396203006265,80599.5,15809,1
37.9881_23.7285,37.98814036668493,23.728460723380433,130,23.30571869043063,556.0,22,1
37.9881_23.7289,37.988080671973094,23.728939669986033,750,27.919697960676935,19428.0,11386,1
37.9881_23.729,37.98810199357816,23.72899420263344,5351,18.544290049580944,301475.0,101350,0
37.9881_23.7291,37.98813063631454,23.729057807296638,136,19.158685813473546,2261.0,1201,1
37.9881_23.7296,37.9881455,23.729628375,1,23.09805625,8.0,0,1
37.9881_23.7297,37.98813490909091,23.729699606060606,1,23.489493939393938,16.5,0,1
37.9881_23.7298,37.98812582857143,23.729800742857144,1,23.285957142857143,17.5,0,1
37.9881_23.7299,37.98811676923077,23.729901435897435,1,20.191284615384614,19.5,0,1
37.9881_23.73,37.98810551282051,23.729998717948718,1,20.415353846153845,19.5,0,1
37.9881_23.7301,37.9880938,23.7301092,1,13.433629999999999,30.0,0,1
37.9881_23.7302,37.988060937912714,23.73022597767528,14,7.435511534363446,323.0,284,1
37.9881_23.7303,37.988094058522066,23.730312155554397,7779,24.315298980156104,275335.5,62387,0
37.9881_23.7304,37.98810335328505,23.730381539291162,8502,33.16196566323171,188477.5,8111,0
37.9881_23.7305,37.988109141158915,23.73046628448998,1561,32.764572965246906,29688.0,25,1
37.9881_23.7306,37.98806434482759,23.73064920689655,1,9.69493103448276,29.0,0,1
37.9881_23.7307,37.98810946394248,23.73067548760027,4,7.163707581073766,15680.0,15458,1
37.9881_23.7308,37.9880528125,23.730846625,1,2.819025,8.0,16,1
37.9881_23.7311,37.988080371250966,23.731119990851077,7,16.55686366576099,701.0,315,1
37.9881_23.7312,37.988132699870405,23.731175396761742,7,17.516491959673527,288.5,0,1
37.9881_23.7313,37.988149,23.731277965005496,1,0.02687748259435691,5458.0,5443,1
37.9882_23.7238,37.9881993264482,23.72379591537805,7,14.388857374978665,853.0,507,1
37.9882_23.7241,37.9882089885569,23.72413086555532,5,18.45783335923336,223.5,16,1
37.9882_23.7242,37.98820299811103,23.724173528503727,61,13.778463470050534,10094.5,5100,1
37.9882_23.7244,37.988247666666666,23.724435666666665,5,19.97915952380952,31.0,0,1
37.9882_23.7245,37.98824468635604,23.724527874393246,241,19.20402008697188,22891.5,20195,1
37.9882_23.7246,37.988241252872584,23.724606375338528,861,24.754346233659426,24390.0,742,1
37.9882_23.7247,37.9882250529957,23.724700697809556,869,21.795207974631033,31957.5,2916,1
37.9882_23.7248,37.98820681636737,23.72480311776938,864,17.681554369223072,40974.0,4939,1
37.9882_23.7249,37.98819054311234,23.724911315821124,1130,10.084225725668894,140085.0,63614,1
37.9882_23.725,37.98819663180356,23.72498441848313,1011,10.372611879776702,97218.0,69749,1
37.9882_23.7251,37.98816067241756,23.725100013973414,707,17.11257353281635,60061.0,83426,1
37.9882_23.7252,37.98815507806546,23.725176330507143,100,12.587110097182508,54094.0,79763,1
37.9882_23.7253,37.98815188037328,23.725262683114163,5,5.4333870864042835,14347.5,28682,1
37.9882_23.7255,37.98822708284116,23.725539366392802,1436,13.941534141645331,60705.0,99539,1
37.9882_23.7256,37.98820299565907,23.725602823778864,4013,18.951847299550522,232963.0,74654,1
37.9882_23.7257,37.98819274311967,23.725677076121894,1951,8.25138813462267,109000.0,118282,1
37.9882_23.7258,37.988159699677944,23.725759767112766,22,7.691198821303692,426.5,487,1
37.9882_23.726,37.98815914324507,23.726043318913288,521,10.400390429466448,9783.5,4787,1
37.9882_23.7261,37.98819714261668,23.726096049234837,2038,8.77003786992169,263366.5,140694,1
37.9882_23.7262,37.9881885852089,23.726194988468794,92,5.071478664595819,85803.0,87206,1
37.9882_23.7263,37.988158743166814,23.72629247719058,15,3.06671246136027,61750.5,61230,1
37.9882_23.7264,37.988152930198886,23.72635656741675,5,1.242602999352203,29531.0,29524,1
37.9882_23.7266,37.98819805891677,23.726645197617962,11,0.3362433104945841,49068.5,48138,1
37.9882_23.7267,37.988196306558315,23.726709332434872,3057,18.380576675916934,176327.0,19623,1
37.9882_23.7268,37.98816254124962,23.726763908630183,247,10.573780604337383,35240.5,34159,1
37.9882_23.7269,37.988157346795894,23.72687976114268,10,9.434114263055974,234.5,140,1
37.9882_23.727,37.98817407895391,23.72704424648626,4,9.584917550643418,114.0,41,1
37.9882_23.7271,37.98821615945889,23.727059781814567,6,13.415026055881208,186.5,86,1
37.9882_23.7277,37.98816586740879,23.727744273543564,69,8.441385134868595,23337.0,29856,1
37.9882_23.7278,37.98819872223639,23.727783680682382,2963,7.017047623920709,432023.5,302402,0
37.9882_23.7279,37.98822942501129,23.727856608062332,2,3.988506903794038,833.5,1640,1
37.9882_23.7282,37.98816852177917,23.728234670204085,5,20.175006750392466,43.5,0,1
37.9882_23.7283,37.98815889237727,23.728336012787132,1070,26.78003281570099,8185.0,2368,1
37.9882_23.7284,37.98817843079036,23.728408493513534,4765,25.570495362396308,151635.0,37071,1
37.9882_23.7285,37.98821350286664,23.728495978045366,4898,22.939584244994773,237382.0,77361,0
37.9882_23.7286,37.988236821060084,23.728574821327964,2315,18.752393055894764,72050.0,36135,1
37.9882_23.7287,37.98824734761905,23.728656064285712,10,27.630075952380952,25.5,0,1
37.9882_23.7289,37.988165579095806,23.7289457705113,69,27.18581194564664,345.0,0,1
37.9882_23.729,37.988200283510096,23.729009692583666,5291,13.63402894833447,379113.0,164129,0
37.9882_23.7291,37.98821411194882,23.729065271668187,1323,10.466337721790554,95829.5,46731,1
37.9882_23.7292,37.98820108259722,23.729175605655797,8,11.684854227730186,6698.0,13134,1
37.9882_23.7293,37.988198301960786,23.729281276960783,2,15.620334509803921,41.5,0,1
37.9882_23.7294,37.98818849090909,23.729402109090906,1,15.263801818181818,27.5,0,1
37.9882_23.7295,37.98816856451613,23.72949564516129,1,12.901464516129032,31.0,0,1
37.9882_23.7296,37.98815531818182,23.729576181818178,1,20.743,11.0,0,1
37.9882_23.7303,37.98819003657229,23.730326769299037,4309,25.614094711942357,154003.0,34605,1
37.9882_23.7304,37.98820243101652,23.730384226316055,10298,34.75859218652124,230958.5,5353,0
37.9882_23.7305,37.988201687382016,23.7304784893065,1900,30.656948409186537,62590.5,2806,1
37.9882_23.7307,37.98821474450595,23.73071560655371,4,0.21107050271207292,17746.5,17548,1
37.9882_23.7312,37.98816669203654,23.73122061351456,7,17.023944971182413,231.5,3,1
37.9882_23.7313,37.98820081121804,23.731296313268373,9,9.146022256203265,4168.5,7182,1
37.9882_23.7314,37.988216332380325,23.731380595148018,10,10.943679465385982,4024.5,3546,1
37.9882_23.7315,37.988247076923074,23.73151125,2,20.94205,20.5,0,1
37.9882_23.7316,37.9882395,23.7315665,1,23.874966666666666,18.0,0,1
37.9883_23.7238,37.988316310867646,23.723826849035955,5,11.639688424081452,688.0,335,1
37.9883_23.7239,37.988347693754285,23.723923671738646,52,21.057039130570608,725.0,0,1
37.9883_23.724,37.98834308755405,23.724017990271708,758,19.62708950451547,28849.0,11657,1
37.9883_23.7241,37.98832952166155,23.72409939747959,795,22.409651506872745,26876.5,1195,1
37.9883_23.7242,37.988305437350014,23.724196972744597,844,18.524245538381518,50185.0,25085,1
37.9883_23.7243,37.98829662213473,23.724300684848203,873,23.220674078039238,45105.5,18375,1
37.9883_23.7244,37.988278581267025,23.724402340485252,870,24.286339809698845,37229.0,11127,1
37.9883_23.7245,37.988263450415765,23.724495784424626,864,22.327676505371194,51153.5,28019,1
37.9883_23.7246,37.98825461302204,23.72456928835539,566,20.84067072534865,41498.5,37883,1
37.9883_23.7247,37.988269252891,23.724696844685596,4,4.425474273818952,1380.0,2481,1
37.9883_23.7249,37.9882760576923,23.724944522435898,2,13.493814636752136,57.0,0,1
37.9883_23.725,37.98829463067285,23.724973116844104,318,11.458523960072837,30608.0,11949,1
37.9883_23.7253,37.98835,23.725328,1,11.0426,0.5,0,1
37.9883_23.7254,37.98833976734969,23.725443243001074,441,12.468800922690656,64225.0,65439,1
37.9883_23.7255,37.98830851310515,23.725512586761475,4015,15.43670709471576,315310.0,214834,1
37.9883_23.7256,37.988286083633355,23.725578584640882,2380,6.391787523540002,281352.5,440092,1
37.9883_23.7257,37.988269300787756,23.725684291115925,173,5.279611799799405,61794.0,59570,1
37.9883_23.7258,37.988312307870366,23.72577388888889,3,18.199264814814814,41.0,0,1
37.9883_23.7259,37.988342095238096,23.72587557142857,1,20.780542857142855,10.5,0,1
37.9883_23.7261,37.98827345689757,23.726135676809434,1949,10.691095236042079,83662.5,42926,1
37.9883_23.7262,37.988309026041506,23.726174721483794,2009,12.171375308283366,156408.0,83416,1
37.9883_23.7266,37.98825339386503,23.72664606411043,2,0.19371806748466258,3309.5,3222,1
37.9883_23.7267,37.98829945956479,23.726705033740785,3055,17.9394505870344,219436.0,91143,1
37.9883_23.7268,37.98830649298144,23.7267536493976,6,0.28479010092752377,36184.5,36052,1
37.9883_23.7271,37.98829394084377,23.727090737495036,6,14.62935495944663,330.5,380,1
37.9883_23.7277,37.988266105205014,23.72774051862917,2,2.9156152782309595,2855.0,2831,1
37.9883_23.7278,37.98829417267404,23.72780395080195,2951,9.628820319483172,300207.0,180489,1
37.9883_23.7279,37.98831155769996,23.72785497745059,1,0.041815897333863906,15078.0,15078,1
37.9883_23.7284,37.98826735282381,23.728430557617422,14,10.558456294039596,3769.0,7074,1
37.9883_23.7285,37.98827203938425,23.72852341777891,2464,13.441775217410964,163680.0,131322,1
37.9883_23.7286,37.988293361853046,23.728605208535615,4839,13.411236549952406,457270.0,271054,0
37.9883_23.7287,37.98832270850217,23.728695838877066,4704,9.0154130777005,492476.5,339917,0
37.9883_23.7288,37.988342586521654,23.728766042866383,1175,12.162113910733364,39902.5,33666,1
37.9883_23.7289,37.98830050724638,23.728935130434785,1,14.176049275362319,34.5,0,1
37.9883_23.729,37.9882993137014,23.729021046813198,4076,9.671869893508909,346642.5,196159,0
37.9883_23.7291,37.98830935761317,23.72907351797027,2879,8.613355498489716,304177.5,167832,1
37.9883_23.7303,37.98828896455257,23.730337990729893,1399,24.47616734949934,37841.0,2274,1
37.9883_23.7304,37.98830099684194,23.730396896252522,11313,34.794932894540736,298095.5,4004,0
37.9883_23.7305,37.988303610324735,23.730502153185935,2520,24.587897281367553,93216.0,15608,1
37.9883_23.7306,37.98834501329502,23.73055115072797,24,20.390761021072798,72.0,0,1
37.9883_23.7307,37.98826219101124,23.730722070028744,2,0.31860810033969167,1913.5,3744,1
37.9883_23.7314,37.98827388750999,23.73143524299129,12,13.436792580895712,1699.5,1427,1
37.9883_23.7315,37.98832253594516,23.731473597592412,23,11.011602730208695,2006.0,753,1
37.9884_23.7237,37.9883899,23.72374446666667,5,11.074316666666666,23.0,0,1
37.9884_23.7238,37.98837996440185,23.723832049267358,97,15.22404947599504,2089.0,124,1
37.9884_23.7239,37.98836766540624,23.723913342708567,618,17.60112140567565,17002.0,1360,1
37.9884_23.724,37.98835708326739,23.723975662497857,659,17.2981358094322,22286.5,12487,1
37.9884_23.7241,37.988358368769795,23.724066618397792,6,9.431927358073192,17214.0,17366,1
37.9884_23.7242,37.98835366033366,23.724179788401322,4,3.5811973657434586,212.0,288,1
37.9884_23.7247,37.98840969957894,23.724724345989152,2,8.891821670710819,118.5,0,1
37.9884_23.725,37.988398016942654,23.724998330030065,320,15.535788801428811,23246.5,6773,1
37.9884_23.7253,37.98844366341079,23.72534660769343,141,16.89796872370356,1107.5,61,1
37.9884_23.7254,37.98840510950167,23.72541105587745,4036,14.355895261421898,382248.0,169408,0
37.9884_23.7255,37.98837205928157,23.725494441349774,3457,7.338065241000716,228677.0,308575,1
37.9884_23.7256,37.98838335711818,23.725577800998146,45,4.3926965562972775,50593.5,99443,1
37.9884_23.7257,37.988401350000004,23.725698,2,17.363397777777777,23.0,0,1
37.9884_23.7259,37.988361714285716,23.725927904761903,1,21.15369523809524,10.5,0,1
37.9884_23.726,37.98840212727273,23.726000309090907,1,16.781758181818184,27.5,0,1
37.9884_23.7261,37.988391892781635,23.72611761439142,3,4.8881787148897615,86.0,75,1
37.9884_23.7262,37.98838329225684,23.726204735354436,1993,11.201226597183668,224423.0,131980,1
37.9884_23.7263,37.98842098076348,23.726253303811397,788,19.778360171786403,2866.5,442,1
37.9884_23.7267,37.98840008603186,23.726706166104368,3055,25.459743830192714,118982.5,8232,1
37.9884_23.7268,37.988413671469104,23.726786646893785,50,7.757065529288295,8278.0,4457,1
37.9884_23.7269,37.988420461262386,23.72690457465086,42,4.74504952931176,67646.0,64377,1
37.9884_23.727,37.98842803980802,23.726982856710702,23,1.8397187387574738,34751.5,30784,1
37.9884_23.7271,37.98839324133716,23.727115352253207,7,14.688641005806502,2807.0,2667,1
37.9884_23.7272,37.98845,23.72715,2,15.847850000000001,1.0,0,1
37.9884_23.7278,37.988361952281004,23.72781824410145,1712,12.34075912701527,35988.5,18269,1
37.9884_23.7279,37.988383792517006,23.72785362585034,7,5.327346768707483,1684.5,1644,1
37.9884_23.7285,37.98835269620253,23.728524999999998,1,4.798632911392405,39.5,50,1
37.9884_23.7286,37.988371533930874,23.728631182362573,107,9.616199078788915,40496.0,16079,1
37.9884_23.7287,37.98837539894589,23.728718312585936,3542,9.420935360926833,301411.0,200338,1
37.9884_23.7288,37.98840354111519,23.728803554364568,4890,4.941498697595225,1052255.5,752677,0
37.9884_23.7289,37.988430298846886,23.72888880516244,3153,3.718639891024562,459203.0,355109,0
37.9884_23.729,37.98839717234178,23.729024901740424,2718,5.947888840730927,283267.5,244755,1
37.9884_23.7291,37.98840520982373,23.729087785712174,4257,6.411707925428925,571350.5,381823,0
37.9884_23.7292,37.988428359647536,23.729160106065983,12,16.85675942907597,454.5,678,1
37.9884_23.7303,37.988374066866925,23.7303449097234,261,13.788057028434956,13686.0,6393,1
37.9884_23.7304,37.9884008675991,23.730399196689337,11083,26.574394969830486,462625.0,76539,0
37.9884_23.7305,37.988408590926134,23.730504693794142,5341,21.41851108991576,181098.5,61364,1
37.9884_23.7306,37.98842777357187,23.73055888732496,653,9.69907542855524,41296.0,21168,1
37.9884_23.7311,37.988444370126956,23.731090322340833,2,0.3650870098147869,6321.0,6138,1
37.9884_23.7312,37.988443089927934,23.73122825660605,18,18.496149231242377,21340.5,21123,1
37.9884_23.7313,37.988435325809796,23.731306332997846,32,17.922058191072164,1768.0,767,1
37.9884_23.7314,37.98842496993894,23.73138984247299,35,14.718332461439834,11503.0,7140,1
37.9884_23.7315,37.98840396827402,23.731491328214787,44,10.619321876175839,9875.0,7570,1
37.9884_23.7316,37.98840875061512,23.731583333433854,5,12.097234546957958,740.0,561,1
37.9884_23.7317,37.988402416666666,23.731664177350428,4,20.82414829059829,38.5,0,1
37.9885_23.7238,37.98845408333333,23.723845833333332,1,6.226658333333333,6.0,0,1
37.9885_23.7239,37.98849630120196,23.72390073920582,28,20.2837498433943,1216.0,0,1
37.9885_23.724,37.988547999999994,23.7239515,1,23.383200000000002,1.0,0,1
37.9885_23.7247,37.988480640532984,23.724684698099267,2,0.4790287760060029,2722.0,5376,1
37.9885_23.725,37.98849988663525,23.725020880319857,320,18.165332980320933,18836.0,4194,1
37.9885_23.7251,37.988534629629626,23.72505462962963,1,11.259766666666668,27.0,0,1
37.9885_23.7252,37.98854726633871,23.725247787200015,81,9.025363843732338,6508.5,6190,1
37.9885_23.7253,37.98851383121739,23.72531643498168,4041,17.00333996092632,261052.0,124977,1
37.9885_23.7254,37.98848173682747,23.725383631210082,3891,11.062303518487454,207724.0,172650,1
37.9885_23.7255,37.988494360360306,23.725476309663662,18,5.348980455973474,3742.0,6604,1
37.9885_23.7256,37.9884616,23.7255598,1,5.812677777777777,22.5,0,1
37.9885_23.7261,37.98846044444444,23.726131711111112,1,7.368442222222223,22.5,0,1
37.9885_23.7262,37.988460652991435,23.726240119947665,67,13.978041614866983,20420.5,20089,1
37.9885_23.7263,37.988489770536674,23.726269364150745,46,20.70183750032807,1266.5,308,1
37.9885_23.7266,37.98853298306595,23.72664829411765,9,17.573156900942195,26.0,0,1
37.9885_23.7267,37.988489931018876,23.72670373888287,3001,25.52733458825997,87482.0,8123,1
37.9885_23.7268,37.988466994779856,23.726784505188526,7,5.764761937947717,13479.5,13802,1
37.9885_23.7269,37.988467561710685,23.726918204655743,18,4.1330235608927675,19545.0,18558,1
37.9885_23.727,37.98846887421737,23.726978397835992,15,4.461587493502629,10304.0,9631,1
37.9885_23.7271,37.98847454351137,23.72710910117585,2,5.74811481548362,11595.5,11579,1
37.9885_23.7272,37.98847115972222,23.727151694444444,3,14.333472222222222,15.0,0,1
37.9885_23.7287,37.98845616934257,23.728738582627386,9,13.988085525988032,75.5,26,1
37.9885_23.7288,37.988462377755084,23.728829946619346,1595,7.265402323332211,97551.0,77491,1
37.9885_23.7289,37.988486020366466,23.728909838407382,4687,3.250653247138858,1060575.5,852916,0
37.9885_23.729,37.98850795184258,23.728981024815337,5979,6.969194817243621,530097.5,439820,0
37.9885_23.7291,37.98849583905746,23.729098865281166,7467,18.266233837079813,291974.0,88255,0
37.9885_23.7292,37.988532205489314,23.729156350794348,828,18.59536297610208,10181.0,4169,1
37.9885_23.7303,37.988512493539545,23.73034344475919,4,6.1769403041649715,359.0,680,1
37.9885_23.7304,37.98849570910558,23.730414356662656,8245,26.57323482367259,271140.0,39839,0
37.9885_23.7305,37.988490944794634,23.730508474046616,8675,18.57836201904795,281031.0,162625,0
37.9885_23.7306,37.98848627371519,23.73056764569882,1687,6.381717991635271,158225.0,126380,1
37.9885_23.7307,37.98853009708955,23.730693510865134,35,10.435074045975846,16023.5,15309,1
37.9885_23.7308,37.98851715597618,23.730795514981992,28,14.952922632809377,13464.0,12790,1
37.9885_23.7309,37.98850417631571,23.730896253268977,29,19.018979470083227,11999.0,11242,1
37.9885_23.731,37.9884893549925,23.73099811962204,29,22.20686063907644,774.5,154,1
37.9885_23.7311,37.98847452427572,23.731098074340583,30,21.725780709905603,996.0,359,1
37.9885_23.7312,37.98846201999458,23.731192581009115,30,23.431053293644357,530.5,0,1
37.9885_23.7313,37.98845460244743,23.731275203327414,14,23.166925738826233,141.5,0,1
37.9885_23.7314,37.98848818333334,23.731388941666665,4,22.049283333333335,21.0,0,1
37.9885_23.7315,37.98851485411831,23.731498620865928,74,9.383714406616043,10496.5,5876,1
37.9885_23.7316,37.98854113239348,23.731567135338345,5,14.805766422305764,63.0,0,1
37.9885_23.7317,37.98855,23.7317315,1,19.91365,2.0,0,1
37.9886_23.7239,37.98859484448643,23.7239309694845,22,25.341575833465704,770.5,0,1
37.9886_23.724,37.9886372466195,23.72395613160377,9,25.958976147798744,134.5,0,1
37.9886_23.725,37.98858987428329,23.72504077894372,320,16.91335671859778,15886.5,9340,1
37.9886_23.7251,37.98863035029518,23.725061173420546,309,15.94017784315246,8721.0,3880,1
37.9886_23.7252,37.98861662044056,23.725220299818503,4054,18.759280096836953,213783.5,99503,1
37.9886_23.7253,37.98858458209931,23.725277150071108,3968,15.080409040685874,194264.0,169006,1
37.9886_23.7254,37.988574124573546,23.725376236751842,9,6.13663911463969,9076.0,17903,1
37.9886_23.7255,37.988559548387094,23.725481322580645,1,5.727990322580645,15.5,0,1
37.9886_23.7263,37.98857176074905,23.726316906660983,17,19.845702163274993,339.5,0,1
37.9886_23.7264,37.988601,23.726353,1,33.1526,3.0,0,1
37.9886_23.7266,37.98856890486924,23.72664473174162,25,16.914382850943714,161.0,0,1
37.9886_23.7267,37.988556870046935,23.726691870787178,498,20.86685581749185,3205.0,35,1
37.9886_23.7289,37.988560530979086,23.72892741145596,29,6.35169609319047,74863.0,59631,1
37.9886_23.729,37.98856997208328,23.72900825266201,2807,9.50086264303477,164818.0,125294,1
37.9886_23.7291,37.98859488391995,23.729103198622767,9614,26.75831666780842,289971.0,9704,0
37.9886_23.7292,37.988613948245174,23.729191145226423,6314,22.298507172528705,246277.0,35262,0
37.9886_23.7293,37.988640241484255,23.72927119169636,1933,20.360705386795082,30318.5,13869,1
37.9886_23.7294,37.98864328348215,23.72935486607143,8,19.136682663690475,29.5,0,1
37.9886_23.7297,37.988649,23.729712000000003,1,15.092233333333333,1.5,0,1
37.9886_23.7299,37.98864128726708,23.729920554347828,2,13.307145108695654,99.0,0,1
37.9886_23.73,37.988640890619926,23.73002002470454,16,22.233804520283595,479.0,18,1
37.9886_23.7301,37.988636490836605,23.730115115883173,40,18.058113346247573,1565.0,625,1
37.9886_23.7302,37.98863765477119,23.730208026794365,65,15.314156822012778,2470.5,163,1
37.9886_23.7303,37.98863287844582,23.730299010185394,74,13.833387270491718,3086.0,905,1
37.9886_23.7304,37.98859289748513,23.73042002629534,4414,19.08848536460156,209743.5,68278,1
37.9886_23.7305,37.98860324957382,23.730484308963632,10549,37.28664422694181,208808.5,1244,0
37.9886_23.7306,37.98860192576929,23.730581308580557,1951,19.47674420913159,101832.5,20953,1
37.9886_23.7307,37.988598494499435,23.730683445130797,13,10.132953339388463,4476.5,8347,1
37.9886_23.7309,37.98864460112828,23.73093198121195,91,14.89280631709442,40254.0,39529,1
37.9886_23.731,37.98864011457196,23.73100226883941,160,17.393599441528682,8368.5,1958,1
37.9886_23.7311,37.988626308318004,23.731106578917494,177,15.940265769922396,32492.5,25070,1
37.9886_23.7312,37.988616258288644,23.731198621684207,176,13.982687550129445,107800.5,99717,1
37.9886_23.7313,37.98860018915128,23.731292310120235,175,13.046758473352465,21334.0,12832,1
37.9886_23.7314,37.98858105666013,23.731399890857627,165,17.2234382626866,7760.0,354,1
37.9886_23.7315,37.98856608189296,23.7314747833154,124,16.98474042682776,3000.0,385,1
37.9886_23.7316,37.988566284042335,23.73157049633668,11,19.03496459724887,1795.5,1690,1
37.9886_23.7317,37.98855696875,23.7316894375,1,19.955815625,32.0,0,1
37.9887_23.7239,37.98866560057209,23.723946075791986,13,22.821805509246474,143.0,0,1
37.9887_23.724,37.988704667606285,23.72396548037346,22,23.868272476891278,706.0,0,1
37.9887_23.725,37.988686734999426,23.725045816706093,41,8.368756841322606,68022.0,72488,1
37.9887_23.7251,37.9887035787747,23.725116661848467,3810,15.00490294305466,187121.5,103073,1
37.9887_23.7252,37.98868017999327,23.725176258340856,4039,21.421227719477276,132642.0,49492,1
37.9887_23.7253,37.98865463231178,23.725272601279073,5,2.7033379362456977,27593.5,27628,1
37.9887_23.729,37.98868777099573,23.729037095095922,17,9.7041173709113,628.0,259,1
37.9887_23.7291,37.98869707978944,23.729119798229146,4345,29.415178380329316,117932.0,6851,1
37.9887_23.7292,37.98868283101733,23.729204299065035,5561,24.42196029626886,111239.5,18157,1
37.9887_23.7293,37.98869461466989,23.729305480460127,6072,18.695510620921045,341331.0,114365,0
37.9887_23.7294,37.98872342030393,23.729388496108243,5368,13.65347899811513,298932.0,140963,0
37.9887_23.7295,37.98874056136676,23.729464000206217,471,16.323151444900212,4771.0,2874,1
37.9887_23.7296,37.988732199905925,23.72959955142182,10,16.39860622055925,226.5,40,1
37.9887_23.7297,37.98874152679622,23.729730953163823,175,10.258251010794952,7115.0,4511,1
37.9887_23.7298,37.98873172414952,23.72979916126544,257,11.287150558849353,23820.0,14149,1
37.9887_23.7299,37.988714406468596,23.729900132965053,247,16.838683013135217,22386.5,11705,1
37.9887_23.73,37.98869894939641,23.729999214803,240,13.749225076780519,16386.0,5299,1
37.9887_23.7301,37.98868506835711,23.730094998985624,229,13.645919609979856,16299.5,6289,1
37.9887_23.7302,37.988673392862815,23.730198875045723,216,16.74264786474009,9604.0,737,1
37.9887_23.7303,37.9886701084763,23.730304666481118,262,15.578632575098093,11091.5,1205,1
37.9887_23.7304,37.988689949977,23.73042084532923,1752,15.288350191045609,96555.5,31190,1
37.9887_23.7305,37.98870182851984,23.730496188233662,11799,35.10779276573852,292542.0,1775,0
37.9887_23.7306,37.98869972424207,23.73060278249877,2398,19.53150388743092,111356.0,26735,1
37.9887_23.7307,37.98869589506127,23.73069655543304,178,8.715138631254302,15874.5,3500,1
37.9887_23.7308,37.988677953184514,23.730792950257317,180,10.706000804408156,61109.5,51678,1
37.9887_23.7309,37.988662775854195,23.730893055960493,178,15.251951973672954,45840.5,38767,1
37.9887_23.731,37.9886568143614,23.73097020264324,84,18.577585519585373,15565.0,14194,1
37.9887_23.7311,37.98865425756855,23.731074324706707,22,19.429562055989294,425.5,0,1
37.9887_23.7312,37.988651,23.731158999999998,1,0.4765384615384616,26.0,26,1
37.9887_23.7313,37.98865341463414,23.731287975609757,1,3.0462707317073168,41.0,41,1
37.9888_23.724,37.98879793749726,23.72398691487958,18,25.511557785379573,643.5,0,1
37.9888_23.725,37.98879223440485,23.725037836358123,551,12.603309193443556,36000.0,28122,1
37.9888_23.7251,37.988770443960874,23.72508974371522,2831,20.31545701645353,71177.0,22827,1
37.9888_23.7252,37.98875700242244,23.72515049953542,3,10.53810911730546,10046.5,10045,1
37.9888_23.7288,37.98884930769231,23.728840615384613,1,11.643799999999999,6.5,0,1
37.9888_23.7289,37.98883084402186,23.728921238566713,6,10.930520627935811,192.0,25,1
37.9888_23.729,37.98881314322491,23.729009932036895,17,9.74618567606078,408.5,334,1
37.9888_23.7291,37.98879517087246,23.72912778515546,3024,25.888325284179246,79351.5,12939,1
37.9888_23.7292,37.98880613776371,23.72917569747316,3802,29.84527598218377,84846.0,11482,1
37.9888_23.7293,37.98880675555285,23.72930782473977,838,16.09462078336629,26640.5,13430,1
37.9888_23.7294,37.98877412321003,23.729411254207644,5674,20.66695553531412,173424.0,52712,1
37.9888_23.7295,37.988802692628695,23.729500625416424,6241,19.300295096277843,346036.5,113149,0
37.9888_23.7296,37.98880559288776,23.729594099952315,3891,10.485288607149865,185395.0,102809,1
37.9888_23.7297,37.98877916821921,23.729677978214035,374,4.002895449500809,106325.5,91291,1
37.9888_23.7298,37.98875870798158,23.72977247670565,82,16.48834599709731,2608.0,1577,1
37.9888_23.7299,37.98877175135078,23.729887299167046,15,27.157149457337912,254.0,0,1
37.9888_23.73,37.988758278216004,23.729989771909352,9,24.390647820636453,190.0,0,1
37.9888_23.7301,37.98875662054492,23.730104823392246,6,34.51001512763869,104.5,0,1
37.9888_23.7302,37.98877247180451,23.7301837537594,2,28.89056616541354,23.5,0,1
37.9888_23.7303,37.9888344,23.7302728,1,51.337109999999996,5.0,0,1
37.9888_23.7304,37.988779179076104,23.730446383820517,227,12.446160318790254,14539.5,13262,1
37.9888_23.7305,37.98880836243705,23.73050501964695,11397,19.88061186212514,532819.0,217149,0
37.9888_23.7306,37.988805167143866,23.730590520092683,4996,22.794270524888272,188835.0,63830,1
37.9888_23.7307,37.98882254319659,23.730658185892686,148,11.791502899378035,9518.5,3046,1
